Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Valuation_Multiple,Burn_Multiple,Layoff_Ratio,Runway_Health
C343CC9B,Web3/Crypto,2019,USA,Seattle,Series A,12.09,68.93,3.43,0.98,11.2,55,42,13,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale),20.096209912536445,3.43,0.7636,Moderado (6-18m)
8B9317CC,ClimateTech,2020,China,Shenzhen,Seed,1.2,18.95,0.66,0.26,3.3,13,6,7,Corporate VC (e.g. Google Ventures),Low,Independent,28.71212121212121,4.73,0.4615,Crítico (< 6m)
FD571DE6,Generative AI,2019,Germany,Berlin,Pre-IPO,593.98,3431.8,306.18,16.94,34.9,1221,0,1221,Tier 3 (Angel/Seed),Medium,Independent,11.208439480044419,0.66,0.0,Saludable (> 18m)
87DFB6DC,Generative AI,2016,UK,London,Series B,35.77,219.05,8.82,3.02,11.5,160,0,160,Tier 3 (Angel/Seed),Low,Independent,24.83560090702948,4.11,0.0,Moderado (6-18m)
9270A205,Autonomous Vehicles,2019,USA,Seattle,Seed,1.91,29.47,2.4,0.59,2.8,38,0,38,Tier 2 (Mid-size VC),Low,Independent,12.279166666666667,2.95,0.0,Crítico (< 6m)
5CB9D76C,ClimateTech,2020,USA,San Francisco,Pre-IPO,238.55,1969.27,297.66,10.24,23.1,894,173,721,Tier 3 (Angel/Seed),Medium,Independent,6.6158368608479465,0.41,0.1935,Saludable (> 18m)
EE4439F0,EdTech,2013,China,Hangzhou,Series A,13.44,99.82,3.42,0.39,27.4,33,0,33,Tier 2 (Mid-size VC),High,IPO,29.187134502923975,1.37,0.0,Saludable (> 18m)
23B1FCC8,Autonomous Vehicles,2020,China,Shenzhen,Seed,1.51,17.34,0.74,0.31,3.7,17,0,17,Tier 3 (Angel/Seed),Medium,Acquired,23.43243243243243,5.03,0.0,Crítico (< 6m)
890F73AA,HealthTech,2021,USA,Austin,Seed,1.94,13.4,0.45,0.91,1.9,51,0,51,Corporate VC (e.g. Google Ventures),Medium,Independent,29.77777777777778,24.27,0.0,Crítico (< 6m)
E6C2DF81,Generative AI,2022,China,Beijing,Pre-IPO,307.24,2196.46,110.29,12.4,24.6,939,0,939,Corporate VC (e.g. Google Ventures),Low,Acquired,19.915314171729076,1.35,0.0,Saludable (> 18m)
C46D9A5D,Generative AI,2015,UK,Oxford,Series A,15.53,143.02,5.01,0.67,20.2,41,0,41,Tier 2 (Mid-size VC),Low,Closed,28.546906187624753,1.6,0.0,Saludable (> 18m)
E7EE6A25,Generative AI,2012,China,Hangzhou,Series A,51.55,356.07,18.54,1.98,24.8,178,0,178,Tier 2 (Mid-size VC),High,Independent,19.205501618122977,1.28,0.0,Saludable (> 18m)
061BBE9D,Generative AI,2014,China,Shenzhen,Series A,8.85,57.78,7.05,0.66,11.6,35,0,35,Tier 3 (Angel/Seed),Medium,Independent,8.195744680851064,1.12,0.0,Moderado (6-18m)
023F3732,HealthTech,2023,Germany,Munich,Series B,20.04,228.47,7.81,0.66,26.4,59,0,59,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,29.253521126760564,1.01,0.0,Saludable (> 18m)
8F61B0E9,Generative AI,2021,India,Delhi NCR,Series A,25.57,258.38,12.66,2.68,9.2,194,0,194,Tier 3 (Angel/Seed),Low,Independent,20.409162717219587,2.54,0.0,Moderado (6-18m)
00D4A05C,Generative AI,2021,USA,San Francisco,Series A,10.35,124.27,17.11,0.94,10.0,53,0,53,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,7.263004091174752,0.66,0.0,Moderado (6-18m)
94E8DE9B,HealthTech,2020,Japan,Kyoto,Series B,26.88,322.31,20.18,0.91,26.6,62,0,62,Tier 2 (Mid-size VC),High,Independent,15.971754212091179,0.54,0.0,Saludable (> 18m)
2BFBE1FE,SpaceTech,2020,USA,Boston,Series A,11.21,119.22,5.15,0.82,12.2,66,26,40,Tier 2 (Mid-size VC),Low,Independent,23.149514563106795,1.91,0.3939,Moderado (6-18m)
AC0ED17B,HealthTech,2018,USA,Miami,Series B,12.55,92.01,9.75,0.71,15.5,46,8,38,Corporate VC (e.g. Google Ventures),Low,Closed,9.436923076923078,0.87,0.1739,Moderado (6-18m)
AD7CF1B1,HealthTech,2021,USA,Austin,Pre-IPO,0.0,23.88,1.44,0.46,0.0,44,0,44,Bootstrapped,High,Independent,16.583333333333332,3.83,0.0,Crítico (< 6m)
533C518B,ClimateTech,2021,Canada,Vancouver,Pre-IPO,127.72,466.85,17.38,7.3,17.3,607,179,428,Tier 2 (Mid-size VC),Medium,Independent,26.861334867663984,5.04,0.2949,Moderado (6-18m)
DDEFCD2A,Web3/Crypto,2019,India,Mumbai,Series A,1.92,13.6,1.87,0.66,2.5,39,31,8,Tier 3 (Angel/Seed),Medium,Closed,7.2727272727272725,4.24,0.7949,Crítico (< 6m)
E9728321,Generative AI,2018,India,Bengaluru,Seed,1.27,18.08,0.99,0.23,3.8,13,0,13,Corporate VC (e.g. Google Ventures),High,Independent,18.26262626262626,2.79,0.0,Crítico (< 6m)
E2E10438,Generative AI,2021,USA,New York,Seed,8.09,55.85,7.99,0.21,26.1,19,0,19,Tier 2 (Mid-size VC),High,Independent,6.989987484355444,0.32,0.0,Saludable (> 18m)
E72CDD96,EdTech,2013,India,Delhi NCR,Series C+,38.31,173.86,10.94,4.94,7.6,271,122,149,Tier 2 (Mid-size VC),High,Independent,15.892138939670934,5.42,0.4502,Moderado (6-18m)
722B06FE,FinTech,2022,USA,Miami,Seed,5.37,57.61,3.74,0.21,17.3,15,0,15,Tier 2 (Mid-size VC),Medium,Independent,15.40374331550802,0.67,0.0,Moderado (6-18m)
6D56D48B,Cybersecurity,2019,Canada,Montreal,Seed,0.53,11.59,1.13,0.17,2.0,17,0,17,Tier 2 (Mid-size VC),High,Independent,10.256637168141594,1.81,0.0,Crítico (< 6m)
4F6F80A7,Robotics,2019,USA,San Francisco,Series B,42.67,450.56,52.97,2.32,17.6,139,40,99,Tier 2 (Mid-size VC),High,Independent,8.505946762318294,0.53,0.2878,Moderado (6-18m)
04650277,EdTech,2020,USA,Miami,Series C+,218.87,1674.94,66.76,4.38,48.9,280,0,280,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,25.088975434391852,0.79,0.0,Saludable (> 18m)
72015961,Web3/Crypto,2020,Singapore,Singapore,Seed,0.52,11.26,0.8,0.09,2.7,6,0,6,Corporate VC (e.g. Google Ventures),High,Independent,14.075,1.35,0.0,Crítico (< 6m)
57F535D2,ClimateTech,2018,China,Beijing,Seed,0.77,11.53,0.71,0.43,1.5,27,0,27,Corporate VC (e.g. Google Ventures),High,Independent,16.239436619718308,7.27,0.0,Crítico (< 6m)
EBA0B88A,Generative AI,2023,USA,Boston,Series C+,417.86,4291.37,158.8,17.16,24.2,979,0,979,Corporate VC (e.g. Google Ventures),Medium,Independent,27.02374055415617,1.3,0.0,Saludable (> 18m)
63AEE518,Autonomous Vehicles,2024,USA,Seattle,Series A,17.26,166.55,12.21,0.28,45.4,20,0,20,Tier 3 (Angel/Seed),Low,Independent,13.64045864045864,0.28,0.0,Saludable (> 18m)
01F6AE98,Cybersecurity,2020,Canada,Vancouver,Series A,5.59,35.41,1.32,0.25,16.0,24,4,20,Tier 3 (Angel/Seed),Medium,Independent,26.82575757575757,2.27,0.1667,Moderado (6-18m)
CD815A0E,Cybersecurity,2020,USA,New York,Series C+,47.42,377.55,13.19,3.23,14.2,205,52,153,Tier 3 (Angel/Seed),Medium,Independent,28.623957543593633,2.94,0.2537,Moderado (6-18m)
21983866,Generative AI,2020,USA,San Francisco,Seed,1.47,12.49,2.32,0.78,1.7,47,0,47,Corporate VC (e.g. Google Ventures),Low,Acquired,5.383620689655173,4.03,0.0,Crítico (< 6m)
E32AC47A,Cybersecurity,2019,USA,New York,Series B,103.7,981.12,69.28,4.72,21.5,323,101,222,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,14.161662817551964,0.82,0.3127,Saludable (> 18m)
507655E3,Generative AI,2023,China,Shenzhen,Post-IPO,1494.78,8659.19,1138.78,43.14,34.6,2491,0,2491,Tier 3 (Angel/Seed),High,Closed,7.603918228279388,0.45,0.0,Saludable (> 18m)
73402A58,Robotics,2017,France,Paris,Series B,5.78,53.77,3.31,1.17,4.6,59,0,59,Corporate VC (e.g. Google Ventures),Low,Independent,16.244712990936556,4.24,0.0,Crítico (< 6m)
B98EB2F9,FinTech,2015,Singapore,Singapore,Series A,5.84,27.91,3.14,0.57,8.7,46,0,46,Tier 3 (Angel/Seed),Low,Closed,8.888535031847134,2.18,0.0,Moderado (6-18m)
6FD781E5,Robotics,2023,Japan,Tokyo,Series B,41.79,463.71,26.5,1.16,33.2,70,0,70,Corporate VC (e.g. Google Ventures),High,Independent,17.498490566037734,0.53,0.0,Saludable (> 18m)
7337F314,ClimateTech,2017,China,Beijing,Seed,1.08,22.98,1.02,0.42,2.1,39,15,24,Tier 2 (Mid-size VC),Medium,Independent,22.529411764705884,4.94,0.3846,Crítico (< 6m)
8B59B4A5,FinTech,2021,India,Delhi NCR,Seed,1.97,18.54,0.85,0.43,3.7,23,8,15,Tier 2 (Mid-size VC),Medium,Closed,21.811764705882354,6.07,0.3478,Crítico (< 6m)
7E66474C,Generative AI,2017,China,Shanghai,Series B,40.35,166.82,16.27,3.11,12.6,248,63,185,Tier 3 (Angel/Seed),Low,Independent,10.253226797787338,2.29,0.254,Moderado (6-18m)
C47B5B62,ClimateTech,2023,China,Hangzhou,Seed,1.26,21.02,2.42,0.78,1.4,47,27,20,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale),8.685950413223141,3.87,0.5745,Crítico (< 6m)
E2F53946,Web3/Crypto,2021,Germany,Munich,Seed,2.59,34.96,1.57,0.54,4.0,40,0,40,Tier 2 (Mid-size VC),High,Independent,22.26751592356688,4.13,0.0,Crítico (< 6m)
462C7D3D,Generative AI,2022,Canada,Toronto,Seed,0.0,33.97,1.14,0.9,0.0,46,0,46,Bootstrapped,High,Independent,29.79824561403509,9.47,0.0,Crítico (< 6m)
2BCC77AA,FinTech,2023,USA,Austin,Seed,1.01,24.83,1.18,0.17,3.7,12,5,7,Tier 3 (Angel/Seed),High,Independent,21.04237288135593,1.73,0.4167,Crítico (< 6m)
B1FC8854,SpaceTech,2014,France,Lyon,Series A,10.52,99.12,16.08,0.87,10.8,67,0,67,Tier 2 (Mid-size VC),Low,Independent,6.164179104477613,0.65,0.0,Moderado (6-18m)
2ECDDAC1,HealthTech,2019,Germany,Munich,Seed,2.63,44.99,1.8,0.62,3.7,50,0,50,Tier 2 (Mid-size VC),High,Closed,24.994444444444444,4.13,0.0,Crítico (< 6m)
0900554A,Robotics,2020,India,Bengaluru,Series C+,177.27,977.24,80.73,5.34,32.6,273,0,273,Tier 2 (Mid-size VC),High,Independent,12.105041496345844,0.79,0.0,Saludable (> 18m)
C2DE1233,HealthTech,2021,Canada,Vancouver,Series B,0.0,43.17,3.14,0.15,0.0,11,0,11,Bootstrapped,High,Independent,13.748407643312103,0.57,0.0,Crítico (< 6m)
4BDC2AEE,Generative AI,2017,China,Shenzhen,Seed,0.0,41.15,1.56,0.1,0.0,6,0,6,Bootstrapped,High,Closed,26.378205128205128,0.77,0.0,Crítico (< 6m)
8731FA0C,Web3/Crypto,2022,India,Mumbai,Series A,4.02,65.73,2.47,0.29,10.3,22,17,5,Tier 3 (Angel/Seed),High,Closed,26.611336032388664,1.41,0.7727,Moderado (6-18m)
D41B9AA4,ClimateTech,2017,China,Beijing,Series C+,27.76,154.75,6.17,3.13,8.6,177,86,91,Tier 3 (Angel/Seed),Medium,Closed,25.081037277147487,6.09,0.4859,Moderado (6-18m)
74E110C0,FinTech,2022,China,Shanghai,Pre-IPO,18.4,226.76,40.2,0.85,19.4,43,0,43,Tier 3 (Angel/Seed),High,Independent,5.640796019900497,0.25,0.0,Saludable (> 18m)
0AE3218A,HealthTech,2020,USA,Miami,Seed,4.0,43.98,2.02,0.26,11.1,18,0,18,Tier 3 (Angel/Seed),High,Independent,21.77227722772277,1.54,0.0,Moderado (6-18m)
17A4BE49,FinTech,2020,Canada,Toronto,Series B,7.29,70.95,2.51,0.51,12.0,30,0,30,Tier 2 (Mid-size VC),Medium,Independent,28.26693227091634,2.44,0.0,Moderado (6-18m)
C4CD1CD0,HealthTech,2019,Israel,Jerusalem,Seed,1.86,31.24,1.2,0.45,3.4,37,0,37,Tier 2 (Mid-size VC),Low,Closed,26.03333333333333,4.5,0.0,Crítico (< 6m)
5C01641A,HealthTech,2015,Singapore,Singapore,Seed,1.19,22.25,0.84,0.26,3.3,16,0,16,Corporate VC (e.g. Google Ventures),High,Independent,26.48809523809524,3.71,0.0,Crítico (< 6m)
F4A9007B,HealthTech,2018,USA,Boston,Seed,1.44,31.84,1.24,0.7,1.8,36,0,36,Tier 2 (Mid-size VC),High,Independent,25.677419354838708,6.77,0.0,Crítico (< 6m)
AEC8B598,Robotics,2019,USA,Boston,Series A,8.88,48.16,2.2,0.96,8.4,62,0,62,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,21.890909090909087,5.24,0.0,Moderado (6-18m)
3E48F843,Generative AI,2019,India,Bengaluru,Series A,6.53,80.19,3.07,0.53,10.4,29,0,29,Corporate VC (e.g. Google Ventures),High,Closed,26.120521172638437,2.07,0.0,Moderado (6-18m)
D92D5EE2,FinTech,2021,Canada,Toronto,Seed,5.02,36.67,1.3,0.58,7.4,54,0,54,Tier 3 (Angel/Seed),Low,Acquired,28.20769230769231,5.35,0.0,Moderado (6-18m)
65D63B4B,EdTech,2019,India,Hyderabad,Series A,2.36,42.05,1.79,0.65,3.1,38,0,38,Tier 3 (Angel/Seed),Medium,Independent,23.49162011173184,4.36,0.0,Crítico (< 6m)
34FB6A2E,Generative AI,2019,China,Hangzhou,Series A,10.34,67.93,9.28,0.55,15.9,28,0,28,Tier 3 (Angel/Seed),Low,Independent,7.320043103448277,0.71,0.0,Moderado (6-18m)
0EBA7AE2,Generative AI,2022,India,Delhi NCR,Series B,165.45,1394.96,52.01,5.61,29.0,496,173,323,Tier 3 (Angel/Seed),Medium,IPO,26.820995962314942,1.29,0.3488,Saludable (> 18m)
17373929,Robotics,2021,USA,San Francisco,Series B,16.03,186.15,20.09,0.68,20.6,40,0,40,Corporate VC (e.g. Google Ventures),Low,Independent,9.26580388252862,0.41,0.0,Saludable (> 18m)
6791D077,Web3/Crypto,2013,UK,London,Series A,10.88,121.24,4.29,0.42,20.9,27,9,18,Tier 2 (Mid-size VC),Low,Independent,28.26107226107226,1.17,0.3333,Saludable (> 18m)
C159ECD6,EdTech,2021,USA,Seattle,Seed,1.96,34.04,1.43,0.27,5.3,20,0,20,Tier 2 (Mid-size VC),High,Independent,23.804195804195803,2.27,0.0,Crítico (< 6m)
94CB7D9C,FinTech,2024,USA,Austin,Seed,3.77,58.08,1.97,0.43,7.1,29,17,12,Tier 3 (Angel/Seed),High,Closed,29.48223350253807,2.62,0.5862,Moderado (6-18m)
F63CF945,Web3/Crypto,2023,India,Mumbai,Series C+,85.84,592.99,32.51,1.74,46.7,106,0,106,Tier 3 (Angel/Seed),High,Independent,18.240233774223316,0.64,0.0,Saludable (> 18m)
B9D441CF,HealthTech,2021,China,Beijing,Seed,1.4,21.05,0.9,0.54,2.2,34,0,34,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,23.38888888888889,7.2,0.0,Crítico (< 6m)
7E958E73,Web3/Crypto,2020,USA,Austin,Seed,0.5,16.56,0.81,0.89,0.5,50,0,50,Tier 2 (Mid-size VC),High,Independent,20.444444444444443,13.19,0.0,Crítico (< 6m)
0918CD27,Robotics,2018,China,Beijing,Series B,24.83,147.55,5.24,1.35,17.1,99,22,77,Tier 2 (Mid-size VC),High,Independent,28.158396946564885,3.09,0.2222,Moderado (6-18m)
F138A50D,Robotics,2020,USA,San Francisco,Seed,2.35,33.2,1.28,0.14,9.8,11,6,5,Tier 3 (Angel/Seed),High,Closed,25.9375,1.31,0.5455,Moderado (6-18m)
B99BE31D,ClimateTech,2020,USA,Austin,Seed,0.4,24.18,4.46,0.19,1.4,18,7,11,Tier 2 (Mid-size VC),High,Independent,5.42152466367713,0.51,0.3889,Crítico (< 6m)
AD6688B3,HealthTech,2018,USA,New York,Series A,5.56,31.5,1.33,0.69,7.0,38,14,24,Corporate VC (e.g. Google Ventures),Medium,Acquired,23.684210526315788,6.23,0.3684,Moderado (6-18m)
B2FA163E,ClimateTech,2018,USA,Boston,Series A,4.43,24.41,0.98,0.24,13.0,15,3,12,Tier 3 (Angel/Seed),High,Independent,24.908163265306122,2.94,0.2,Moderado (6-18m)
CB1AA193,SpaceTech,2019,USA,Boston,Seed,1.05,23.91,1.59,0.72,1.3,49,0,49,Corporate VC (e.g. Google Ventures),High,Independent,15.037735849056602,5.43,0.0,Crítico (< 6m)
7CEA02E5,FinTech,2020,USA,Seattle,Seed,8.68,55.48,9.48,1.0,7.9,56,19,37,Corporate VC (e.g. Google Ventures),Medium,Closed,5.852320675105485,1.27,0.3393,Moderado (6-18m)
60D51156,Robotics,2018,USA,Seattle,Series A,1.23,21.0,1.61,0.41,2.4,25,0,25,Tier 2 (Mid-size VC),High,Closed,13.043478260869565,3.06,0.0,Crítico (< 6m)
D62700BD,Generative AI,2020,China,Beijing,Series A,20.58,178.83,6.52,1.1,17.1,66,12,54,Corporate VC (e.g. Google Ventures),High,Independent,27.42791411042945,2.02,0.1818,Moderado (6-18m)
902875E1,Autonomous Vehicles,2022,USA,Miami,Seed,0.84,15.9,0.58,0.1,4.2,7,0,7,Tier 2 (Mid-size VC),High,Acquired,27.413793103448278,2.07,0.0,Crítico (< 6m)
BE170E95,Autonomous Vehicles,2018,Canada,Montreal,Seed,0.6,18.59,1.05,0.06,3.8,6,0,6,Tier 3 (Angel/Seed),Low,Independent,17.704761904761902,0.69,0.0,Crítico (< 6m)
94D53324,Web3/Crypto,2023,Germany,Munich,Series A,9.22,100.48,4.99,0.44,17.1,33,17,16,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),20.13627254509018,1.06,0.5152,Moderado (6-18m)
BA56FD5E,ClimateTech,2019,Germany,Berlin,Seed,2.95,37.46,1.58,0.74,3.5,44,23,21,Tier 3 (Angel/Seed),High,Closed,23.70886075949367,5.62,0.5227,Crítico (< 6m)
1FF1EE6C,ClimateTech,2015,China,Shanghai,Seed,6.4,62.17,2.38,1.1,5.3,60,30,30,Tier 2 (Mid-size VC),Low,Independent,26.1218487394958,5.55,0.5,Crítico (< 6m)
28A5528C,FinTech,2014,USA,Boston,Seed,0.0,9.04,0.78,0.81,0.0,42,16,26,Bootstrapped,High,Independent,11.589743589743588,12.46,0.381,Crítico (< 6m)
519F9DDB,Generative AI,2018,USA,San Francisco,Series A,14.04,173.35,6.87,1.22,10.6,70,0,70,Tier 3 (Angel/Seed),High,Acquired,25.232896652110625,2.13,0.0,Moderado (6-18m)
BBB5CE16,Generative AI,2018,India,Delhi NCR,Series B,33.91,416.03,21.84,2.76,11.9,270,0,270,Tier 2 (Mid-size VC),High,Closed,19.04899267399267,1.52,0.0,Moderado (6-18m)
B10A8F2E,Robotics,2021,China,Shenzhen,Seed,0.49,20.19,3.21,0.11,2.3,6,0,6,Tier 2 (Mid-size VC),Medium,Independent,6.289719626168225,0.41,0.0,Crítico (< 6m)
C3AE18F7,Autonomous Vehicles,2021,UK,London,Series B,61.48,259.28,13.63,3.91,15.3,300,0,300,Tier 2 (Mid-size VC),Medium,Independent,19.022743947175346,3.44,0.0,Moderado (6-18m)
4272D9B8,Generative AI,2022,India,Mumbai,Series A,37.87,364.65,42.94,2.57,14.2,202,0,202,Tier 3 (Angel/Seed),Medium,Acquired,8.492081974848626,0.72,0.0,Moderado (6-18m)
AB2E378E,Web3/Crypto,2020,Israel,Jerusalem,Series B,19.86,88.94,6.83,0.89,20.1,47,21,26,Tier 3 (Angel/Seed),Low,Independent,13.021961932650072,1.56,0.4468,Saludable (> 18m)
C12527D3,FinTech,2019,France,Lyon,Series A,8.23,78.28,6.29,0.4,16.5,31,0,31,Corporate VC (e.g. Google Ventures),High,Independent,12.445151033386328,0.76,0.0,Moderado (6-18m)
B7144071,ClimateTech,2018,Canada,Toronto,Series A,7.93,75.11,4.57,0.21,25.6,20,0,20,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,16.435448577680525,0.55,0.0,Saludable (> 18m)
27A72637,Generative AI,2020,USA,New York,Series A,57.48,211.49,11.44,2.59,21.4,170,0,170,Tier 3 (Angel/Seed),Low,Independent,18.486888111888113,2.72,0.0,Saludable (> 18m)
B29A608C,Robotics,2020,Singapore,Singapore,Seed,1.92,27.53,2.51,0.45,3.5,35,14,21,Tier 3 (Angel/Seed),Low,Independent,10.968127490039842,2.15,0.4,Crítico (< 6m)
DD968B1E,Web3/Crypto,2019,India,Hyderabad,Seed,0.0,5.7,0.54,0.14,0.0,10,7,3,Bootstrapped,High,Closed,10.555555555555555,3.11,0.7,Crítico (< 6m)
77036B89,Robotics,2023,India,Hyderabad,Series A,8.11,91.97,3.25,1.03,7.2,55,0,55,Tier 3 (Angel/Seed),High,Independent,28.298461538461538,3.8,0.0,Moderado (6-18m)
A333C7D3,Robotics,2020,USA,San Francisco,Seed,1.25,29.68,2.08,0.18,4.5,12,8,4,Tier 3 (Angel/Seed),Low,Closed,14.269230769230768,1.04,0.6667,Crítico (< 6m)
6F3D3F0D,Generative AI,2021,China,Shenzhen,Seed,4.88,31.64,4.57,0.84,5.2,50,25,25,Tier 3 (Angel/Seed),High,Independent,6.9234135667396055,2.21,0.5,Crítico (< 6m)
9FEDB217,Generative AI,2020,UK,Oxford,Series B,74.64,472.05,24.6,3.68,19.7,320,0,320,Tier 3 (Angel/Seed),Low,Closed,19.1890243902439,1.8,0.0,Saludable (> 18m)
E0879885,Robotics,2018,USA,Seattle,Series B,28.23,130.94,9.68,2.28,11.9,144,64,80,Corporate VC (e.g. Google Ventures),High,Independent,13.526859504132231,2.83,0.4444,Moderado (6-18m)
8BA185F6,ClimateTech,2021,USA,Boston,Seed,2.76,40.0,5.99,0.15,11.0,12,0,12,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,6.67779632721202,0.3,0.0,Moderado (6-18m)
09FFAC2F,HealthTech,2017,China,Hangzhou,Series C+,137.97,497.22,34.18,5.97,22.7,384,0,384,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,14.547103569338795,2.1,0.0,Saludable (> 18m)
4C38ED60,FinTech,2020,USA,Seattle,Series C+,44.58,308.73,13.4,2.47,17.3,158,0,158,Tier 2 (Mid-size VC),High,Independent,23.03955223880597,2.21,0.0,Moderado (6-18m)
E81AEF95,Generative AI,2019,USA,Boston,Series A,18.98,108.03,9.14,1.4,12.7,77,0,77,Tier 3 (Angel/Seed),Low,Independent,11.819474835886213,1.84,0.0,Moderado (6-18m)
43292ECF,Cybersecurity,2015,China,Shenzhen,Series A,4.97,72.96,6.17,0.67,6.5,45,0,45,Tier 2 (Mid-size VC),High,Closed,11.824959481361425,1.3,0.0,Moderado (6-18m)
D33C8EAD,Cybersecurity,2019,USA,Austin,Series C+,64.43,714.91,23.9,3.79,16.6,254,91,163,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,29.912552301255232,1.9,0.3583,Moderado (6-18m)
03F2FB70,Generative AI,2018,USA,New York,Series B,29.6,195.23,9.12,2.82,10.1,201,0,201,Tier 3 (Angel/Seed),High,Acquired,21.406798245614034,3.71,0.0,Moderado (6-18m)
F15ECA05,HealthTech,2015,USA,New York,Series A,10.26,80.63,6.32,0.39,20.9,26,0,26,Corporate VC (e.g. Google Ventures),Low,Independent,12.757911392405061,0.74,0.0,Saludable (> 18m)
6CF285F4,Generative AI,2021,Singapore,Singapore,Seed,8.18,46.84,1.58,0.81,9.0,56,0,56,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,29.645569620253166,6.15,0.0,Moderado (6-18m)
14629BCC,Cybersecurity,2019,USA,Miami,Series B,9.44,72.84,5.12,0.92,9.3,50,0,50,Tier 3 (Angel/Seed),Medium,Independent,14.2265625,2.16,0.0,Moderado (6-18m)
B1FD8C51,Cybersecurity,2018,China,Shenzhen,Series A,0.0,44.16,2.55,0.73,0.0,46,0,46,Bootstrapped,High,Acquired,17.31764705882353,3.44,0.0,Crítico (< 6m)
5203D638,Autonomous Vehicles,2020,USA,Seattle,Series B,33.08,222.65,18.22,2.83,11.3,173,97,76,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,12.220087815587268,1.86,0.5607,Moderado (6-18m)
156F23E4,Robotics,2021,USA,Austin,Seed,4.01,20.85,0.71,0.75,4.7,47,0,47,Tier 2 (Mid-size VC),Medium,Independent,29.366197183098596,12.68,0.0,Crítico (< 6m)
B8823E56,HealthTech,2012,USA,Miami,Series B,31.06,159.86,8.29,2.74,10.9,231,0,231,Tier 3 (Angel/Seed),Low,Acquired,19.283474065138726,3.97,0.0,Moderado (6-18m)
0EA7DB8C,Generative AI,2020,Japan,Kyoto,Series B,9.9,61.98,3.54,0.28,26.1,17,0,17,Tier 2 (Mid-size VC),Low,Closed,17.508474576271187,0.95,0.0,Saludable (> 18m)
5EBD79FE,HealthTech,2019,USA,Seattle,Series C+,52.52,529.64,31.13,2.97,17.1,214,97,117,Tier 3 (Angel/Seed),High,Independent,17.013813042081594,1.14,0.4533,Moderado (6-18m)
9E989741,FinTech,2022,China,Shenzhen,Series A,1.91,23.07,2.79,0.36,4.2,21,0,21,Corporate VC (e.g. Google Ventures),High,Closed,8.268817204301076,1.55,0.0,Crítico (< 6m)
4B397BB1,Generative AI,2020,UK,Oxford,Series A,12.66,131.75,8.56,1.3,9.0,71,26,45,Tier 2 (Mid-size VC),High,Independent,15.391355140186915,1.82,0.3662,Moderado (6-18m)
68D1467F,ClimateTech,2015,India,Hyderabad,Seed,2.01,18.59,0.93,0.59,2.9,34,0,34,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,19.989247311827956,7.61,0.0,Crítico (< 6m)
3DA4804D,FinTech,2019,UK,Cambridge,Seed,2.86,29.51,1.18,0.25,8.2,24,12,12,Tier 3 (Angel/Seed),Medium,Independent,25.00847457627119,2.54,0.5,Moderado (6-18m)
F02A861A,EdTech,2020,USA,Austin,Seed,1.72,32.51,1.5,0.91,1.7,47,0,47,Corporate VC (e.g. Google Ventures),High,Closed,21.673333333333332,7.28,0.0,Crítico (< 6m)
C5167381,Robotics,2013,China,Shenzhen,Series C+,43.45,463.83,16.05,4.56,9.3,326,0,326,Tier 3 (Angel/Seed),Low,Independent,28.899065420560746,3.41,0.0,Moderado (6-18m)
EC157269,Autonomous Vehicles,2022,Singapore,Singapore,Series A,5.15,42.65,3.4,0.99,4.7,50,0,50,Tier 3 (Angel/Seed),Medium,Independent,12.544117647058824,3.49,0.0,Crítico (< 6m)
32D02390,Web3/Crypto,2014,Canada,Montreal,Series A,3.94,40.42,4.58,0.82,4.3,42,37,5,Tier 3 (Angel/Seed),Medium,Closed,8.825327510917031,2.15,0.881,Crítico (< 6m)
1B709970,Autonomous Vehicles,2013,China,Shanghai,Series C+,44.95,485.56,38.32,3.96,11.1,241,100,141,Tier 2 (Mid-size VC),High,Independent,12.671189979123174,1.24,0.4149,Moderado (6-18m)
DBE73B44,Cybersecurity,2012,China,Shenzhen,Seed,1.7,21.38,0.99,0.39,3.5,32,13,19,Tier 3 (Angel/Seed),High,Independent,21.595959595959595,4.73,0.4062,Crítico (< 6m)
